unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
327,scene,creek-s,0.099268945,green-c,63326720,3737576,554855,0.0083425,bird,1030707,2834056,226158,0.062155139,wing,323329,1508964,51259,0.028780472,fur,103280,80494,1375,0.007538419,creek-s,577024,922591,135422,0.099268945,potholed,1580544,1038109,88211,0.034859918
328,scene,waiting_room-s,0.041910472,green-c,63326720,3648950,557084,0.008387472,plant,3760075,2545772,153531,0.024954993,back pillow,282308,996682,12994,0.010263855,fabric,8548746,669105,27051,0.002943269,waiting_room-s,1329664,1888662,129456,0.041910472,spiralled,1605632,102486,5816,0.00341655
329,scene,poolroom-home-s,0.115305851,yellow-c,34166024,3745482,254819,0.006766899,pool table,435101,2038919,245365,0.110095551,top,381885,941413,7291,0.005540244,granite,1315719,963810,26827,0.01190881,poolroom-home-s,1317120,1610182,302639,0.115305851,,24924928,193941,186943,0.007498137
330,object,airplane,0.021750426,black-c,139916835,3778140,865930,0.006062702,airplane,1293178,2197382,74305,0.021750426,torso,7669375,1260284,176214,0.020130817,fabric,8548746,897988,142657,0.015332741,closet-s,990976,875248,37959,0.020762307,stratified,1568000,318412,30382,0.016369347
331,part,head,0.048100462,pink-c,18491188,3713393,204342,0.009288172,person,14523849,2431328,626459,0.038365474,head,4946761,2170470,326631,0.048100462,fabric,8548746,1007953,60848,0.006407851,sandbox-s,200704,422433,17068,0.02816181,freckled,1555456,149430,68723,0.042002539
332,texture,flecked,0.056748856,grey-c,159331282,3782372,1140229,0.007039605,elevator door,56315,791244,16832,0.020261771,metal shutters,16608,164558,2040,0.011388631,tile,3959469,254445,15972,0.003804721,elevator-interior-s,163072,534387,24431,0.036300124,flecked,1580544,2439838,215900,0.056748856
333,texture,stained,0.038240682,green-c,63326720,3750565,507409,0.007622201,field,1883336,2459994,82873,0.019451669,clouds,116722,564584,4901,0.007245659,glass,2246777,609991,19455,0.00685684,highway-s,4076800,1437898,197077,0.037061122,stained,1693440,476238,79914,0.038240682
334,scene,bowling_alley-s,0.038609692,orange-c,30348501,3647951,200343,0.00592799,boat,1245134,2308262,102913,0.029825679,headboard,500152,582378,14607,0.013677952,fabric,8548746,639798,102342,0.011263452,bowling_alley-s,301056,1342871,61112,0.038609692,grooved,1505280,639838,67299,0.03238925
335,scene,creek-s,0.067446744,green-c,63326720,3751065,711008,0.010713312,water,5662399,2734651,325787,0.040363819,roof,443437,619336,6649,0.006295662,granite,1315719,502465,11416,0.006318465,creek-s,577024,1523265,132707,0.067446744,potholed,1580544,398929,33761,0.017351489
336,object,horse,0.130517135,green-c,63326720,3748100,651506,0.009808393,horse,1230680,3560940,553188,0.130517135,torso,7669375,2420966,462833,0.048074019,fur,103280,278940,2135,0.005617165,pasture-s,852992,754684,77651,0.050751458,,24924928,234401,222984,0.008942128
337,object,water,0.085827772,blue-c,61494563,3817869,732990,0.011350206,water,5662399,3573677,730053,0.085827772,coach,689166,815446,16854,0.011328455,granite,1315719,161515,4159,0.002823346,harbor-s,301056,1604328,108049,0.060116228,,24924928,290754,271568,0.010887057
338,scene,art_gallery-s,0.059035587,white-c,72511065,3648854,597407,0.007906129,painting,2207098,1403253,66711,0.018825558,screen,677188,715416,13020,0.009437628,paper,471596,1458899,22660,0.011877337,art_gallery-s,953344,752290,95080,0.059035587,swirly,1605632,169100,12495,0.00709042
339,scene,ice_skating_rink-indoor-s,0.080567243,pink-c,18491188,3749575,287944,0.013116493,ice rink,127327,2010566,53419,0.025627089,arm,2299112,1106339,47612,0.014179358,ceramic,679072,839078,24881,0.016662102,ice_skating_rink-indoor-s,250880,726358,72863,0.080567243,lacelike,1530368,716640,67939,0.031177994
340,scene,jacuzzi-indoor-s,0.078863679,orange-c,30348501,3654650,185197,0.005476292,swimming pool,200439,1941992,78290,0.03792861,balcony,317196,583444,22213,0.025287246,granite,1315719,838685,13634,0.006368736,jacuzzi-indoor-s,526848,1296259,133267,0.078863679,potholed,1580544,292753,39926,0.021777371
341,scene,beach-s,0.141914095,blue-c,61494563,3873744,1271984,0.019844883,sea,2272224,3517577,712957,0.140433112,wave,42267,915635,9782,0.010317259,glass,2246777,222247,14289,0.005820995,beach-s,990976,1508964,310686,0.141914095,,24924928,305859,284301,0.011396435
342,object,train,0.024407893,yellow-c,34166024,3719231,635904,0.017071546,train,1646804,2138754,90196,0.024407893,head,4946761,1035437,81580,0.01382567,food,1104928,907627,44482,0.022601804,excavation-s,150528,1055328,28264,0.024001522,zigzagged,1618176,293458,19952,0.010547227
343,object,tree,0.063103442,green-c,63326720,3843746,1171409,0.017748875,tree,21215516,3770163,1483094,0.063103442,head,4946761,1226786,30890,0.005028768,foliage,30325,58067,299,0.00339414,pasture-s,852992,1583386,85039,0.036166201,,24924928,319339,288430,0.011557617
344,scene,reception-s,0.061133209,pink-c,18491188,3719675,188675,0.008567496,person,14523849,1450412,708244,0.046393503,torso,7669375,1101789,245016,0.02873701,fabric,8548746,1670889,110682,0.010948908,reception-s,790272,553233,77401,0.061133209,,24924928,101894,96342,0.003864426
345,object,bus,0.142320633,green-c,63326720,3788976,525866,0.007897092,bus,1628191,1976187,449066,0.142320633,coach,689166,1158466,53737,0.029955488,metal,3462561,770063,122139,0.029714012,subway_station-corridor-s,188160,524886,44614,0.066744261,spiralled,1605632,352729,44676,0.023345535
346,object,case,0.042550981,orange-c,30348501,3594797,255393,0.007581148,case,608750,1157641,72094,0.042550981,hair,1159565,436691,19377,0.012288197,tile,3959469,1560281,44127,0.008058809,bakery-shop-s,715008,734349,58475,0.042041669,spiralled,1605632,134707,10182,0.005885015
347,part,wheel,0.063600062,green-c,63326720,3752947,537803,0.008082175,bicycle,1152271,2747816,173260,0.04648995,wheel,1513439,918139,145401,0.063600062,food,1104928,204036,12640,0.009750649,beach-s,990976,1255720,106848,0.049932519,spiralled,1605632,571204,74046,0.035213217
348,object,mountain,0.082774082,green-c,63326720,3733760,804659,0.012144729,mountain,5469345,2888207,638904,0.082774082,body,1291612,725377,10505,0.005235526,wallpaper,479323,399502,7575,0.008694405,mountain-s,1166592,1569441,121367,0.046417783,,24924928,370809,276943,0.011069398
349,scene,window_seat-s,0.030757647,black-c,139916835,3639112,864060,0.006055425,bed,5899566,1683436,167779,0.022626292,footboard,366693,954234,18370,0.01410303,fabric,8548746,1211316,88816,0.009183512,window_seat-s,577024,1046510,48446,0.030757647,,24924928,123930,81035,0.003245577
350,scene,shoe_shop-s,0.13474509,orange-c,30348501,3772044,239025,0.007054731,shelf,1919975,1733596,145726,0.041542885,body,1291612,497168,21343,0.012075678,food,1104928,889296,12614,0.006365531,shoe_shop-s,577024,1223341,213784,0.13474509,pleated,1505280,708005,71151,0.033215009
351,scene,bathroom-s,0.078795616,yellow-c,34166024,3818623,337891,0.008975302,screen door,313214,1060923,67500,0.051659336,water tank,81859,708427,16757,0.021663053,tile,3959469,872382,58551,0.012266357,bathroom-s,9257472,885058,740814,0.078795616,,24924928,31823,26330,0.001056139
352,scene,desert-sand-s,0.043161006,green-c,63326720,3743119,519823,0.007811012,horse,1230680,3288584,178423,0.041103325,torso,7669375,1986899,218337,0.023133975,plastic-opaque,577397,288740,2896,0.003354799,desert-sand-s,275968,943627,50461,0.043161006,,24924928,282881,213160,0.008528225
353,scene,airport_terminal-s,0.082354871,brown-c,182265724,3685024,1198081,0.006484783,ceiling,12122565,1684316,203972,0.014994734,hair,1159565,658799,27834,0.015545118,tile,3959469,757225,54011,0.011583674,airport_terminal-s,1480192,763784,170741,0.082354871,freckled,1555456,255418,17060,0.009510462
354,scene,closet-s,0.073575706,red-c,21004512,3739400,155754,0.006334513,chair,4633108,2059976,237904,0.036854743,top,381885,1072811,35267,0.024845906,fabric,8548746,1364987,131074,0.013398607,closet-s,990976,1418757,165147,0.073575706,swirly,1605632,161853,22897,0.013124589
355,object,tree,0.048646089,green-c,63326720,3789343,612242,0.009206118,tree,21215516,3388475,1141365,0.048646089,wing,323329,1010652,8371,0.006314829,glass,2246777,78178,1486,0.000639561,park-s,1179136,2020802,90358,0.029057944,cobwebbed,1505280,283074,17441,0.009848592
356,scene,classroom-s,0.106120104,yellow-c,34166024,3732063,248028,0.006587719,desk,916228,1819521,61386,0.022953503,hair,1159565,926202,26752,0.01299262,paper,471596,1480039,10611,0.005466702,classroom-s,639744,1085539,165522,0.106120104,,24924928,337274,283349,0.011343555
357,object,cat,0.107802579,green-c,63326720,3764998,484074,0.007267544,cat,4163987,3267834,723206,0.107802579,head,4946761,2555002,576916,0.08331101,food,1104928,374807,28981,0.019976509,zen_garden-s,125440,403268,45468,0.094089893,spiralled,1605632,384080,28018,0.014282554
358,scene,lobby-s,0.044971979,orange-c,30348501,3650158,247762,0.007340901,ceiling,12122565,1667251,373770,0.027859922,shade,197478,518177,4454,0.006262646,ceramic,679072,985868,10109,0.006108781,lobby-s,815360,1209036,87123,0.044971979,dotted,2935296,264889,111308,0.036035103
359,scene,nursery-s,0.054698623,yellow-c,34166024,3656498,279147,0.00743532,cradle,157375,2294495,56991,0.023797027,coach,689166,829770,22198,0.014830919,glass,2246777,734502,20496,0.006922493,nursery-s,827904,1568636,124289,0.054698623,dotted,2935296,258005,29496,0.009322951
360,scene,golf_course-s,0.044655325,green-c,63326720,3692052,489854,0.007363024,pool table,435101,2848238,84378,0.026376689,leg,2786636,1415239,75275,0.018241409,granite,1315719,364231,8131,0.004863565,golf_course-s,388864,1535295,82251,0.044655325,potholed,1580544,247021,31539,0.017560436
361,scene,cathedral-indoor-s,0.047086718,black-c,139916835,3806982,895015,0.006266348,building,35246027,2807846,1012362,0.027330473,crosswalk,241792,1238594,45972,0.032049325,granite,1315719,336586,4849,0.002943326,cathedral-indoor-s,313600,2026554,105235,0.047086718,,24924928,219526,190146,0.007619766
362,scene,archive-s,0.031117484,orange-c,30348501,3665846,383255,0.011395854,seat,1488057,1195696,30635,0.011546791,body,1291612,536301,18615,0.010288521,metal,3462561,1669852,40834,0.008019909,archive-s,338688,651457,29881,0.031117484,studded,1593088,193706,52169,0.030075088
363,color,blue-c,0.035933271,blue-c,61494563,3700243,2261403,0.035933271,sky,36650987,2948511,1364930,0.035698847,screen,677188,563284,16141,0.013183526,glass,2246777,326427,16145,0.006313894,skyscraper-s,4402944,1829754,190670,0.031557285,bubbly,1517824,391606,19561,0.010350453
364,scene,wheat_field-s,0.113570017,green-c,63326720,3791611,727137,0.010952311,field,1883336,1895709,129592,0.035509979,wing,323329,978732,26243,0.020569548,skin,177664,142623,1517,0.004758917,wheat_field-s,175616,551445,74151,0.113570017,striped,2433536,1789410,326788,0.083874422
365,scene,conference_room-s,0.068047716,white-c,72511065,3780873,579646,0.007655903,ceiling,12122565,2281640,631450,0.045847762,top,381885,408806,8170,0.010440614,glass,2246777,775422,10429,0.003462748,conference_room-s,2308096,1508690,243176,0.068047716,cobwebbed,1505280,636604,51244,0.024511154
366,scene,airport_terminal-s,0.040374115,black-c,139916835,3812640,871088,0.006097563,person,14523849,2851267,661407,0.039572724,leg,2786636,1608318,137585,0.032316907,linoleum,64219,425350,2444,0.005017193,airport_terminal-s,1480192,1268002,106650,0.040374115,,24924928,230526,210569,0.00844137
367,scene,airport_terminal-s,0.057195077,red-c,21004512,3723001,158071,0.006433642,signboard,661129,2936903,86102,0.024517003,shop window,233888,1227426,32790,0.022953762,paper,471596,426445,5159,0.005777919,airport_terminal-s,1480192,1957411,185977,0.057195077,grid,1682240,375250,44024,0.021864784
368,scene,corridor-s,0.095511682,brown-c,182265724,3762174,958705,0.005180252,boat,1245134,1885597,40857,0.013222869,windows,68737,465957,5518,0.010427533,carpet,4405463,1229502,57688,0.010343399,corridor-s,1530368,1181466,236430,0.095511682,,24924928,207292,166811,0.006681685
369,scene,windmill-s,0.088384149,blue-c,61494563,3755665,448186,0.006916233,windmill,50572,1952684,40426,0.020595772,blade,20216,660625,8223,0.012225364,painted,13470129,675579,79660,0.005663282,windmill-s,250880,996627,101306,0.088384149,pleated,1505280,450894,28766,0.014924707
370,scene,nursery-s,0.148497517,pink-c,18491188,3801211,171020,0.007730983,cradle,157375,2028712,128036,0.062212258,head,4946761,1166668,131361,0.021959129,fabric,8548746,1007889,78427,0.008274454,nursery-s,827904,949822,229855,0.148497517,grooved,1505280,136025,7680,0.004701201
371,texture,smeared,0.038665701,red-c,21004512,3696837,207501,0.008471556,bottle,940208,1702940,59009,0.022835072,body,1291612,838566,57170,0.027578282,glass,2246777,750727,23724,0.007977725,ball_pit-s,275968,652090,32507,0.036298324,smeared,1869056,980299,106071,0.038665701
372,scene,closet-s,0.091834741,orange-c,30348501,3777403,223615,0.006595867,wardrobe,837414,895579,65975,0.039576657,button panel,31244,556070,7725,0.01332841,granite,1315719,2084245,41114,0.012240499,closet-s,990976,803200,150909,0.091834741,,24924928,25146,25146,0.00100887
373,scene,rubble-s,0.087695655,blue-c,61494563,3778458,414804,0.00639555,bird,1030707,2008950,80320,0.027141214,wing,323329,1309643,37182,0.023300058,food,1104928,402076,11289,0.007547561,rubble-s,125440,481492,48934,0.087695655,paisley,1555456,1208578,141943,0.054133514
374,scene,corridor-s,0.02555867,yellow-c,34166024,3609678,657243,0.017706635,cat,4163987,1227449,73031,0.013731749,ear,784263,744737,25908,0.01723647,painted,13470129,1442052,183250,0.0124415,corridor-s,1530368,441648,49146,0.02555867,spiralled,1605632,135402,10191,0.005887882
375,scene,ice_skating_rink-indoor-s,0.056605449,grey-c,159331282,3644437,1096466,0.006773357,sink,489770,1482396,69877,0.036733115,water tank,81859,728639,14217,0.01785425,granite,1315719,913889,29752,0.013524522,ice_skating_rink-indoor-s,250880,1081864,71399,0.056605449,,24924928,144121,125544,0.005033134
376,object,cat,0.101669719,pink-c,18491188,3692315,167860,0.007624579,cat,4163987,2622120,626269,0.101669719,head,4946761,2234512,545169,0.082151967,food,1104928,787546,47030,0.025484382,shopfront-s,200704,344180,12086,0.022684019,freckled,1555456,229354,18890,0.010696974
377,scene,subway_interior-s,0.102851594,yellow-c,34166024,3696408,237590,0.006314711,washer,211900,1447199,54598,0.034028025,water tank,81859,651069,19770,0.027721767,ceramic,679072,1030812,14057,0.008289171,subway_interior-s,363776,1019587,129012,0.102851594,honeycombed,1555456,145282,7752,0.004578892
378,scene,elevator-door-s,0.080304698,pink-c,18491188,3715734,198472,0.009017991,elevator door,56315,569736,18202,0.029944937,head,4946761,381745,103958,0.019897989,paper,471596,158180,5425,0.008689023,elevator-door-s,137984,176147,23351,0.080304698,interlaced,1630720,2874691,266638,0.062904524
379,scene,highway-s,0.074730423,black-c,139916835,3770019,1032559,0.007238191,bridge,432492,2690820,172239,0.058364873,coach,689166,684761,20782,0.015358295,concrete,382930,376644,3260,0.004310379,highway-s,4076800,1415713,381917,0.074730423,potholed,1580544,420259,24546,0.012420449
380,scene,gymnasium-indoor-s,0.080015975,brown-c,182265724,3713547,1112472,0.006017695,bicycle,1152271,1978862,180331,0.061112538,wheel,1513439,1085012,120833,0.048769827,leather,470954,1045697,11104,0.007375392,gymnasium-indoor-s,326144,1147689,109193,0.080015975,studded,1593088,183459,13134,0.007448057
381,object,tent,0.072338918,orange-c,30348501,3658611,221731,0.006562927,tent,221716,1412684,110255,0.072338918,drawer,540514,531082,15251,0.014437518,wood,9793596,1307042,101285,0.009208269,cubicle-office-s,275968,885626,70586,0.064697967,crosshatched,1743616,355914,37291,0.018082773
382,object,house,0.072874099,blue-c,61494563,3693280,781215,0.012129419,house,1833277,3346660,351843,0.072874099,roof,443437,946807,55671,0.041714466,glass,2246777,132858,8997,0.003795181,house-s,689920,1986917,137302,0.054065803,,24924928,382417,267500,0.010682973
383,object,curtain,0.057851135,red-c,21004512,3732039,228068,0.009305676,curtain,3110939,1383423,245785,0.057851135,headboard,500152,630160,31524,0.028689793,fabric,8548746,1519283,361238,0.037214977,bedroom-s,19167232,1166584,714178,0.036401181,pleated,1505280,226333,55110,0.032871996
384,part,wheel,0.233435588,black-c,139916835,3842772,1039891,0.007286246,bicycle,1152271,2895454,602213,0.174781861,wheel,1513439,2303087,722302,0.233435588,metal,3462561,617112,28752,0.007097645,garage-indoor-s,815360,573490,116699,0.091733607,spiralled,1605632,188302,24369,0.013771181
385,scene,closet-s,0.233453629,red-c,21004512,3824760,173171,0.007023454,apparel,217035,1818888,135931,0.071542933,drawer,540514,650226,10640,0.009016185,fabric,8548746,757277,103253,0.011219774,closet-s,990976,1185168,411875,0.233453629,pleated,1505280,1011891,150804,0.063728069
386,object,bus,0.230958855,red-c,21004512,3786672,173487,0.007047247,bus,1628191,3455205,953773,0.230958855,coach,689166,2552246,212614,0.070197484,metal,3462561,184439,7916,0.002175273,bus_depot-outdoor-s,163072,626618,44684,0.05997804,,24924928,189514,170197,0.006823097
387,object,train,0.060261413,black-c,139916835,3704680,885208,0.006201702,train,1646804,2899035,258369,0.060261413,coach,689166,1334572,105129,0.054794385,metal,3462561,585733,24375,0.006057527,slum-s,200704,1233925,63578,0.046371725,,24924928,241863,209398,0.008390219
388,texture,grooved,0.067943864,orange-c,30348501,3689549,591257,0.017677539,curtain,3110939,1747670,106416,0.02239303,coach,689166,618052,20546,0.015968328,wood,9793596,877322,297572,0.028686212,sauna-s,238336,965197,40324,0.034666169,grooved,1505280,619798,135200,0.067943864
389,object,chair,0.057660044,red-c,21004512,3670873,173949,0.007099543,chair,4633108,1959231,359392,0.057660044,top,381885,933779,49993,0.039499206,glass,2246777,1515070,27931,0.00748035,dining_room-s,5694976,1201982,345514,0.052738602,,24924928,80231,79424,0.003186426
390,scene,castle-s,0.06864327,blue-c,61494563,3750401,443203,0.006839367,building,35246027,3539922,1500795,0.040251812,roof,443437,1290199,44754,0.026499187,foliage,30325,86695,1442,0.012476423,castle-s,865536,2312094,204112,0.06864327,,24924928,226620,201854,0.00809044
391,scene,amusement_park-s,0.042774045,blue-c,61494563,3688067,969000,0.015090254,sky,36650987,3378302,1083472,0.027819984,body,1291612,1338881,64815,0.025262328,cardboard,114873,102007,404,0.001866258,amusement_park-s,564480,1519140,85469,0.042774045,,24924928,321780,250068,0.010004065
392,scene,art_gallery-s,0.03840565,brown-c,182265724,3642361,1289128,0.006982642,airplane,1293178,1960447,93052,0.029441497,body,1291612,909072,54200,0.025250596,fabric,8548746,966608,60600,0.006409474,art_gallery-s,953344,1206222,79872,0.03840565,pleated,1505280,273440,15062,0.008540205
393,scene,shoe_shop-s,0.056336795,black-c,139916835,3656687,1028775,0.007217207,dog,3793935,2863301,252493,0.039422815,torso,7669375,1842635,332738,0.036248844,fur,103280,491776,5766,0.009784656,shoe_shop-s,577024,846993,75946,0.056336795,,24924928,175538,114884,0.004598012
394,texture,grid,0.049943481,white-c,72511065,3737539,1364901,0.018226943,pottedplant,925877,1559790,44923,0.018405453,head,4946761,903192,69624,0.012044989,food,1104928,510298,12644,0.007889768,childs_room-s,965888,679879,26314,0.016248696,grid,1682240,1274236,140633,0.049943481
395,scene,attic-s,0.100980396,yellow-c,34166024,3715089,197118,0.005230815,tent,221716,2089492,73668,0.032923657,headboard,500152,793403,41556,0.03319172,painted,13470129,941459,135587,0.009497548,attic-s,1216768,1327154,233325,0.100980396,,24924928,269883,232245,0.009303731
396,scene,cockpit-s,0.120728393,black-c,139916835,3711890,1015681,0.007121936,controls,151446,1711723,42262,0.023209313,screen,677188,971617,47276,0.029519291,metal,3462561,1200838,56642,0.012295417,cockpit-s,539392,632306,126219,0.120728393,crosshatched,1743616,233686,25351,0.012987519
397,scene,closet-s,0.085118976,black-c,139916835,3726913,1404594,0.009874876,motorbike,1440771,1859867,141714,0.044861478,wheel,1513439,1004829,38233,0.015416315,metal,3462561,1355956,42828,0.008967921,closet-s,990976,862532,145393,0.085118976,studded,1593088,134370,7948,0.004622247
398,object,windowpane,0.054684427,white-c,72511065,3690723,1121050,0.01493126,windowpane,8841352,1264110,523959,0.054684427,pane,480756,491554,41819,0.044942939,glass,2246777,1424040,108560,0.030475061,window_seat-s,577024,979736,56316,0.03753289,gauzy,1630720,54871,14041,0.008399988
399,scene,elevator_shaft-s,0.064062027,black-c,139916835,3723699,1105358,0.007754984,escalator,150139,1245669,20044,0.014569359,fire escape,51663,515835,13681,0.024703106,metal,3462561,593199,43638,0.010876539,elevator_shaft-s,137984,532706,40379,0.064062027,cobwebbed,1505280,1160200,149185,0.059287564
400,object,plant,0.054180023,green-c,63326720,3788921,630576,0.009484476,plant,3760075,2455265,319440,0.054180023,pot,422616,1025297,49890,0.035686108,glass,2246777,1005179,16826,0.005201027,florist_shop-indoor-s,225792,1315874,67091,0.045498533,,24924928,137892,133870,0.005370062
401,scene,living_room-s,0.07456572,brown-c,182265724,3758565,1301253,0.007044346,bed,5899566,2263852,185457,0.023246165,seat cushion,340448,1613081,35388,0.018449113,carpet,4405463,1687166,68376,0.011350121,living_room-s,9621248,2108158,813921,0.07456572,,24924928,37280,37280,0.001495691
402,scene,street-s,0.059920971,grey-c,159331282,3719545,1084819,0.006697819,building,35246027,2888906,1815436,0.049985164,balcony,317196,1576327,51983,0.028228005,brick,422313,211740,1959,0.003099223,street-s,28111104,2419202,1725983,0.059920971,interlaced,1630720,247223,41228,0.022446596
403,object,road,0.045257455,grey-c,159331282,3687648,1102902,0.006811568,road,12902886,2989085,688089,0.045257455,coach,689166,1606937,83879,0.037916142,metal,3462561,369698,39710,0.010470531,street-s,28111104,1780880,890758,0.030714495,banded,2571520,199511,35395,0.01293849
404,scene,desert-sand-s,0.120152708,orange-c,30348501,3688740,504443,0.015043272,sand,921203,2053936,126237,0.044310756,arm,2299112,693821,30429,0.010271379,fabric,8548746,511340,65584,0.007291565,desert-sand-s,275968,858358,121673,0.120152708,stratified,1568000,912305,126228,0.053621016
405,object,house,0.058809196,pink-c,18491188,3736760,153988,0.006976002,house,1833277,2498970,240625,0.058809196,hair,1159565,1311088,56359,0.023343884,wood,9793596,738899,52451,0.005004845,slum-s,200704,1178569,37149,0.027679261,,24924928,169484,153117,0.006139096
406,scene,boxing_ring-s,0.06252334,red-c,21004512,3679498,378487,0.015572057,person,14523849,2546426,196740,0.011659679,body,1291612,1094303,38226,0.016282395,skin,177664,610835,3497,0.004454766,boxing_ring-s,150528,1124143,75007,0.06252334,smeared,1869056,386509,31223,0.01403696
407,texture,waffled,0.041912258,orange-c,30348501,3701363,265977,0.007872895,bed,5899566,2214137,153639,0.019301227,headboard,500152,882020,25210,0.018578265,food,1104928,759372,48630,0.026783501,excavation-s,150528,1296928,43931,0.031300476,waffled,1555456,578323,85834,0.041912258
408,part,body,0.04915738,grey-c,159331282,3756486,1048021,0.006467679,bottle,940208,1513595,108172,0.046116376,body,1291612,933591,104260,0.04915738,ceramic,679072,617939,17227,0.013460865,bathroom-s,9257472,825877,442526,0.045901268,banded,2571520,481512,101811,0.034497925
409,scene,corridor-s,0.06078995,grey-c,159331282,3687667,874650,0.005394269,bathtub,583451,971447,15391,0.009997356,lid,90429,380923,5463,0.011725969,tile,3959469,1538770,47498,0.008714045,corridor-s,1530368,585141,121232,0.06078995,freckled,1555456,127954,22000,0.013241765
410,scene,art_gallery-s,0.105773095,brown-c,182265724,3811462,1248835,0.006756729,floor,20378155,2147280,622899,0.028439583,leg,2786636,679068,41255,0.012047194,wood,9793596,1102134,166348,0.015503968,art_gallery-s,953344,1322389,217686,0.105773095,zigzagged,1618176,315253,23894,0.012512994
411,scene,mountain_snowy-s,0.1094897,blue-c,61494563,3719365,525675,0.008126282,mountain,5469345,3007608,523990,0.065886136,headboard,500152,914432,35249,0.025555068,fabric,8548746,393601,34827,0.003909842,mountain_snowy-s,1793792,1826170,357235,0.1094897,,24924928,234905,187000,0.007488137
412,object,bed,0.056241854,white-c,72511065,3761773,567990,0.00750269,bed,5899566,1657385,402386,0.056241854,body,1291612,1187419,101518,0.042699241,fabric,8548746,1350707,270915,0.02813667,bedroom-s,19167232,985734,585825,0.029939223,gauzy,1630720,71696,6790,0.004004421
413,scene,poolroom-home-s,0.064179316,black-c,139916835,3726614,811260,0.005679812,motorbike,1440771,2117834,182173,0.053954293,body,1291612,1241102,55556,0.022427314,metal,3462561,708229,64319,0.01566284,poolroom-home-s,1317120,882644,132665,0.064179316,spiralled,1605632,288073,28039,0.015028949
414,scene,mosque-outdoor-s,0.053547166,blue-c,61494563,3722617,467427,0.007218977,court,244272,3033139,66466,0.020699825,body,1291612,890215,45828,0.021455066,fabric,8548746,383762,28311,0.003179512,mosque-outdoor-s,225792,1867779,106407,0.053547166,,24924928,394520,294980,0.011787663
415,scene,auditorium-s,0.068735818,black-c,139916835,3704049,1031390,0.007233282,seat,1488057,1303971,93883,0.034795387,monitor,141433,535998,26197,0.040226708,fabric,8548746,877377,92434,0.009903265,auditorium-s,489216,799440,82880,0.068735818,banded,2571520,969525,143365,0.042194968
416,texture,banded,0.079472768,red-c,21004512,3816797,184112,0.007472928,bus,1628191,1711846,232080,0.074672848,windows,68737,540223,5527,0.00915926,carpet,4405463,348546,17581,0.003711869,pagoda-s,137984,997042,47593,0.043766375,banded,2571520,1363155,289678,0.079472768
417,scene,beach-s,0.080689343,blue-c,61494563,3773720,885965,0.013760999,sand,921203,3336399,193683,0.047659168,wheel,1513439,1035925,19944,0.007884812,glass,2246777,212454,17430,0.007138174,beach-s,990976,1860626,212914,0.080689343,honeycombed,1555456,325327,21922,0.011793243
418,material,food,0.051151341,yellow-c,34166024,3690075,323034,0.008606651,case,608750,1130327,38450,0.022609308,top,381885,515697,9081,0.010220585,food,1104928,1882524,145376,0.051151341,bakery-shop-s,715008,530553,45307,0.037747843,waffled,1555456,243644,33842,0.019171135
419,object,bed,0.052572318,red-c,21004512,3742169,189694,0.007724645,bed,5899566,1570585,373108,0.052572318,seat cushion,340448,1163289,51158,0.035218739,fabric,8548746,1815562,272911,0.027043927,living_room-s,9621248,1290157,428187,0.040844996,,24924928,700,700,2.81E-05
420,object,toilet,0.074346052,orange-c,30348501,3770848,248254,0.007329376,toilet,310112,1368688,116175,0.074346052,lid,90429,1030770,41991,0.038909089,ceramic,679072,1109292,28874,0.016410437,bathroom-s,9257472,963891,511494,0.052677745,freckled,1555456,34265,5328,0.003362802
421,scene,kitchen-s,0.035278916,orange-c,30348501,3655936,248995,0.00737644,cabinet,5324231,983019,126397,0.020449766,drawer,540514,640502,15187,0.013026782,wood,9793596,1989957,114858,0.00984326,kitchen-s,9006592,815537,334706,0.035278916,gauzy,1630720,2166,183,0.000112084
422,object,seat,0.071880243,black-c,139916835,3622391,1054249,0.007399019,seat,1488057,2232181,249479,0.071880243,screen,677188,1009492,71748,0.044427877,leather,470954,984438,26815,0.018770427,cockpit-s,539392,1327378,90989,0.051238863,,24924928,142949,115308,0.004621087
423,texture,potholed,0.064069333,green-c,63326720,3823003,581082,0.008729065,earth,4188226,2697707,196636,0.029395615,wheel,1513439,794169,16723,0.007299799,concrete,382930,221569,11233,0.018934171,forest_path-s,313600,1006960,44102,0.034550295,potholed,1580544,850947,146404,0.064069333
424,part,body,0.040935598,blue-c,61494563,3668974,710541,0.011024173,airplane,1293178,3425839,178334,0.039274708,body,1291612,1656302,115929,0.040935598,cardboard,114873,112708,421,0.001853319,landing_deck-s,338688,940889,44569,0.036088025,potholed,1580544,353129,65847,0.035253284
425,scene,windmill-s,0.074465592,black-c,139916835,3718200,1076682,0.00755257,cat,4163987,2962145,368540,0.054537178,torso,7669375,2463506,478507,0.049563752,fur,103280,443607,6907,0.012791214,windmill-s,250880,331432,40357,0.074465592,freckled,1555456,373763,53902,0.028742874
