unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
520,object,pool table,0.132109627,blue-c,61494563,3651595,600675,0.009306228,pool table,435101,2421695,333369,0.132109627,pot,422616,904555,32113,0.024796573,ceramic,679072,617223,19556,0.015317148,poolroom-home-s,1317120,1605049,307533,0.117619814,sprinkled,1718528,343965,22782,0.011169229
521,object,dog,0.039740102,black-c,139916835,3602641,766200,0.005367302,dog,3793935,1679652,209207,0.039740102,muzzle,666221,927535,42845,0.027625699,metal,3462561,943502,41116,0.009419587,laundromat-s,363776,643962,25199,0.025646819,spiralled,1605632,308854,51626,0.027713301
522,texture,spiralled,0.04434999,green-c,63326720,3548914,529559,0.007981768,person,14523849,1591843,330973,0.020967937,arm,2299112,802661,69598,0.022953161,fabric,8548746,808239,91693,0.009896396,labyrinth-outdoor-s,125440,627605,13549,0.018321938,spiralled,1605632,606436,93939,0.04434999
523,texture,scaly,0.08346216,orange-c,30348501,3548256,179783,0.005332121,seat,1488057,1615043,49921,0.016350499,muzzle,666221,693013,28463,0.021388353,fabric,8548746,791771,41625,0.00447634,auditorium-s,489216,800410,26456,0.020944133,scaly,1568000,487604,158349,0.08346216
524,object,pool table,0.085576898,orange-c,30348501,3370058,173639,0.005176313,pool table,435101,1822481,177967,0.085576898,drawer,540514,553530,26743,0.025056662,granite,1315719,671904,10218,0.005167378,poolroom-home-s,1317120,1285233,124403,0.050203999,studded,1593088,257338,43198,0.023902905
525,object,dog,0.03624619,grey-c,159331282,3577497,882025,0.0054437,dog,3793935,1660352,190782,0.03624619,muzzle,666221,1047815,58682,0.035449819,metal,3462561,888134,64669,0.015088336,laundromat-s,363776,572156,23802,0.026094965,perforated,1793792,425827,59061,0.027335994
526,texture,knitted,0.141658078,purple-c,10857154,3755964,159901,0.01106335,cat,4163987,643372,97570,0.020716427,torso,7669375,367034,92606,0.011657641,carpet,4405463,214444,38376,0.008376239,bullpen-s,125440,168723,4806,0.01660924,knitted,1856512,2793523,576981,0.141658078
527,material,skin,0.04622409,pink-c,18491188,3642621,280154,0.012819549,person,14523849,1912408,540214,0.033984181,hand,398768,1173153,69390,0.046182075,skin,177664,916021,48321,0.04622409,casino-indoor-s,652288,570273,21195,0.017642417,freckled,1555456,197239,30165,0.017512032
528,object,pool table,0.102662433,grey-c,159331282,3489003,835348,0.005156949,pool table,435101,1776616,205920,0.102662433,footboard,366693,681003,20314,0.019772587,fabric,8548746,759202,52450,0.005666902,poolroom-home-s,1317120,1302834,166653,0.067930107,pleated,1505280,155495,9915,0.006005961
529,part,body,0.093056787,red-c,21004512,3698664,196734,0.008027848,bottle,940208,2034650,218643,0.079327266,body,1291612,1120643,205366,0.093056787,food,1104928,996875,34874,0.016872374,water_tower-s,275968,742207,40448,0.041369421,bubbly,1517824,302284,67405,0.038457742
530,texture,scaly,0.144880645,yellow-c,34166024,3588215,225823,0.006017387,bird,1030707,2022919,217841,0.076818588,head,4946761,1314646,168344,0.027628797,food,1104928,361030,10256,0.007045398,laundromat-s,363776,502459,14726,0.017294004,scaly,1568000,1119834,340136,0.144880645
531,object,dog,0.045871187,pink-c,18491188,3631296,180396,0.00822146,dog,3793935,2202238,262988,0.045871187,torso,7669375,1782499,341160,0.037446022,fur,103280,814069,9302,0.010243963,butchers_shop-s,137984,386755,14748,0.028918157,matted,1593088,184652,26961,0.015399431
532,scene,landing_deck-s,0.075829902,blue-c,61494563,3667035,542672,0.008398035,airplane,1293178,3072971,234071,0.056647285,ear,784263,2559982,159215,0.04998854,fur,103280,424465,8760,0.016879101,landing_deck-s,338688,369207,49896,0.075829902,freckled,1555456,114385,6821,0.004101574
533,object,dog,0.024459096,green-c,63326720,3518450,309033,0.004644589,dog,3793935,2213236,143422,0.024459096,leg,2786636,897475,61040,0.016847586,metal,3462561,674900,38794,0.009465029,playground-s,439040,800071,12195,0.009939556,crystalline,1530368,357121,17855,0.009549997
534,texture,freckled,0.058348981,pink-c,18491188,3624530,200128,0.009131764,bathtub,583451,1219618,31316,0.01767515,pot,422616,644025,23464,0.022492827,food,1104928,849693,51019,0.026801296,jacuzzi-outdoor-s,125440,440933,6581,0.011756152,freckled,1555456,825898,131289,0.058348981
535,texture,bubbly,0.12593992,blue-c,61494563,3599000,854966,0.013309226,tvmonitor,1019561,1874725,159747,0.058418256,screen,677188,915879,119416,0.081034112,glass,2246777,580854,29632,0.010590426,office-s,1542912,778386,90826,0.040720529,bubbly,1517824,943582,275316,0.12593992
536,object,bus,0.034243402,black-c,139916835,3506121,858199,0.006019714,bus,1628191,2505593,136868,0.034243402,wheel,1513439,1458563,40050,0.013659842,fur,103280,535357,2224,0.003494586,weighbridge-s,263424,1001615,25641,0.02068827,,24924928,240579,186743,0.00747607
537,part,head,0.032593842,black-c,139916835,3511678,796862,0.005586853,dog,3793935,2248297,187113,0.031957164,head,4946761,1249434,195583,0.032593842,fabric,8548746,684623,135951,0.01494391,skyscraper-s,4402944,826841,74330,0.014417738,crosshatched,1743616,271752,24566,0.012339751
538,object,sheep,0.064724745,black-c,139916835,3581273,900804,0.006317118,sheep,811669,2476793,199906,0.064724745,torso,7669375,1917896,547479,0.06056323,fur,103280,733707,18270,0.022315403,tower-s,489216,660598,18096,0.015989849,freckled,1555456,105239,7264,0.004393289
539,scene,alley-s,0.0279501,yellow-c,34166024,3508894,339370,0.009089729,building,35246027,1795223,474280,0.012970175,coach,689166,530891,13392,0.011098358,granite,1315719,776398,6078,0.002913656,alley-s,1091328,1300422,65032,0.0279501,,24924928,128374,121094,0.00485693
540,object,dog,0.043492203,yellow-c,34166024,3564775,255480,0.006817287,dog,3793935,1998293,241417,0.043492203,torso,7669375,1466527,288507,0.03260926,food,1104928,828275,45064,0.023866887,movie_theater-outdoor-s,150528,483291,6080,0.009685554,sprinkled,1718528,450405,67598,0.032169073
541,object,motorbike,0.04505258,white-c,72511065,3627320,565232,0.00747927,motorbike,1440771,1296994,118026,0.04505258,body,1291612,724932,32191,0.016222416,plastic-clear,161557,1460787,26990,0.016917875,banquet_hall-s,125440,486443,11121,0.01851149,crystalline,1530368,200884,64770,0.038866306
542,object,cow,0.046870729,black-c,139916835,3565973,722936,0.005064,cow,780135,2272472,136672,0.046870729,torso,7669375,1052652,359683,0.043012222,fabric,8548746,643375,122241,0.013477687,lighthouse-s,589568,932503,39711,0.026789039,,24924928,288133,196059,0.00783703
543,part,screen,0.049037918,black-c,139916835,3483809,1080566,0.007592506,tvmonitor,1019561,1868172,100072,0.035898196,screen,677188,1127559,84364,0.049037918,glass,2246777,1017026,56252,0.017537367,office-s,1542912,889015,64408,0.02720485,,24924928,113501,79328,0.00317832
544,scene,casino-indoor-s,0.064670915,red-c,21004512,3555840,192224,0.007888337,horse,1230680,2179929,187455,0.058158872,torso,7669375,1160284,217135,0.025211541,food,1104928,838752,35123,0.018402909,casino-indoor-s,652288,943708,96945,0.064670915,bumpy,2082304,321661,30824,0.012988693
545,texture,knitted,0.076117377,pink-c,18491188,3633885,151478,0.006893638,sheep,811669,1005551,75650,0.043437818,pot,422616,502060,22835,0.025320428,food,1104928,289085,31126,0.022838284,gulch-s,125440,304822,23049,0.056601828,knitted,1856512,2070448,277767,0.076117377
546,object,bathtub,0.047137547,blue-c,61494563,3377376,381989,0.005923233,bathtub,583451,1229764,81623,0.047137547,hair,1159565,584294,21132,0.012266598,ceramic,679072,789053,15740,0.010837347,aquatic_theater-s,125440,693391,24808,0.031243427,bubbly,1517824,191412,19440,0.011504347
547,scene,lighthouse-s,0.047401576,blue-c,61494563,3531636,442282,0.006848176,person,14523849,2430030,326121,0.019613047,head,4946761,1123254,102756,0.017219966,plastic-opaque,577397,545759,5933,0.005310489,lighthouse-s,589568,975030,70808,0.047401576,,24924928,297313,217793,0.00871017
548,part,shop window,0.050513699,green-c,63326720,3476327,416476,0.006273498,windowpane,8841352,1756695,332412,0.032381046,shop window,233888,658141,42893,0.050513699,glass,2246777,965344,57782,0.018318259,dining_room-s,5694976,1192369,160272,0.023824924,,24924928,136121,125526,0.005034023
549,scene,barbershop-s,0.033743828,red-c,21004512,3553483,143593,0.005881487,cow,780135,1592507,52869,0.022790592,arm,2299112,1002901,53483,0.016463754,fabric,8548746,1083351,117561,0.012355936,barbershop-s,137984,664930,26209,0.033743828,,24924928,119139,93428,0.003744513
550,texture,lined,0.05576468,white-c,72511065,3360907,1123549,0.015031073,sheep,811669,1969535,41004,0.014963871,torso,7669375,910045,127899,0.015133252,paper,471596,522051,12541,0.012782513,nursery-s,827904,859782,19010,0.011392265,lined,1568000,433165,105700,0.05576468
551,scene,castle-s,0.049973359,yellow-c,34166024,3537635,255935,0.006834461,pool table,435101,1617694,82072,0.04164563,muzzle,666221,582235,25725,0.021038969,food,1104928,770468,86819,0.048540823,castle-s,865536,974977,87599,0.049973359,perforated,1793792,424019,36741,0.016845402
552,object,dog,0.042401137,white-c,72511065,3550579,386090,0.005101912,dog,3793935,2445996,253818,0.042401137,head,4946761,895636,117760,0.020570737,glass,2246777,450890,16908,0.006307169,warehouse-indoor-s,715008,1298471,68471,0.035203454,grid,1682240,303366,36602,0.018779849
553,material,food,0.072726451,yellow-c,34166024,3652582,611122,0.016424706,plate,277519,771459,21571,0.020995574,pot,422616,377957,9022,0.011397876,food,1104928,1837787,199504,0.072726451,cheese_factory-s,125440,338765,8995,0.019760111,waffled,1555456,380746,67785,0.036279374
554,object,bed,0.047783975,blue-c,61494563,3536803,447275,0.006925467,bed,5899566,2180264,368479,0.047783975,body,1291612,864045,41028,0.019401985,fabric,8548746,868924,189508,0.020535834,bedroom-s,19167232,1405997,460233,0.022882369,,24924928,130610,111089,0.004453456
555,texture,honeycombed,0.208675706,orange-c,30348501,3715174,293494,0.008690922,bird,1030707,887439,40618,0.021633765,wing,323329,335353,9405,0.014485343,food,1104928,266236,11883,0.008742122,tower-s,489216,436858,15127,0.016605796,honeycombed,1555456,2239463,655186,0.208675706
556,texture,striped,0.041411023,black-c,139916835,3620560,932899,0.006541862,airplane,1293178,1696098,51111,0.017395551,body,1291612,606391,38341,0.020617187,metal,3462561,638271,63665,0.015769722,theater-indoor_procenium-s,288512,730799,9852,0.009759683,striped,2433536,786032,128024,0.041411023
557,scene,bakery-shop-s,0.125460018,orange-c,30348501,3776832,328585,0.009722385,case,608750,844779,100254,0.074082504,top,381885,306451,7939,0.011668188,food,1104928,2199124,127879,0.040261976,bakery-shop-s,715008,507048,136228,0.125460018,sprinkled,1718528,65020,16540,0.009360456
558,scene,creek-s,0.05878718,purple-c,10857154,3580550,130830,0.009144555,bed,5899566,1701330,209127,0.028291874,wave,42267,445553,5757,0.011942422,food,1104928,512380,32607,0.020576121,creek-s,577024,848544,79152,0.05878718,fibrous,1831424,1022203,115875,0.042324871
559,scene,bridge-s,0.029869608,black-c,139916835,3541383,802914,0.00562835,car,5354795,2405858,201664,0.0266787,wheel,1513439,924135,38445,0.016024566,food,1104928,397046,8482,0.005679307,bridge-s,639744,1471775,61241,0.029869608,spiralled,1605632,326929,35011,0.018450634
560,object,sea,0.131961299,blue-c,61494563,3632680,1193687,0.018670743,sea,2272224,2943522,608039,0.131961299,pane,480756,513390,8046,0.008159416,glass,2246777,294500,26693,0.010615275,coast-s,1103872,1244486,138575,0.062709777,,24924928,274202,232807,0.009324841
561,scene,butchers_shop-s,0.055408796,pink-c,18491188,3541087,185964,0.008512375,horse,1230680,1705054,142505,0.051018015,torso,7669375,1121763,218935,0.025540109,food,1104928,1069437,72561,0.0345232,butchers_shop-s,137984,465294,31672,0.055408796,crystalline,1530368,301587,33606,0.01868714
562,object,house,0.051948235,blue-c,61494563,3618873,401702,0.00620756,house,1833277,2805780,229090,0.051948235,roof,443437,1275949,49967,0.029930772,paper,471596,416166,4992,0.005654927,barn-s,200704,1298891,28316,0.01924584,,24924928,239987,188474,0.007546071
563,scene,mountain_snowy-s,0.226438241,blue-c,61494563,3603213,1000816,0.015614095,mountain,5469345,2288491,789736,0.113335917,clouds,116722,368802,4644,0.009657295,paper,471596,258225,10739,0.014934319,mountain_snowy-s,1793792,1467387,602114,0.226438241,potholed,1580544,808271,95884,0.04181722
564,object,ceiling,0.036570187,orange-c,30348501,3545678,392926,0.011728696,ceiling,12122565,1585460,483619,0.036570187,shade,197478,520094,9152,0.01291889,painted,13470129,966257,118756,0.00829439,lobby-s,815360,1166806,39741,0.020459477,,24924928,101363,94474,0.003789295
565,texture,marbled,0.050142799,green-c,63326720,3741540,819452,0.012369309,field,1883336,3176796,239575,0.049698614,torso,7669375,933741,72761,0.008529657,fur,103280,106730,2226,0.010713048,forest-broadleaf-s,1216768,1274888,98527,0.041170785,marbled,1693440,632620,111066,0.050142799
566,object,horse,0.046831382,black-c,139916835,3672170,927090,0.006498511,horse,1230680,1527817,123405,0.046831382,wing,323329,917250,20006,0.016390662,metal,3462561,1343064,178966,0.038681476,closet-s,990976,469132,15026,0.010398026,crystalline,1530368,160624,11345,0.006754395
567,object,curtain,0.01779838,white-c,72511065,3459692,402838,0.005330807,curtain,3110939,1795353,85797,0.01779838,headboard,500152,519418,13159,0.013075175,fabric,8548746,718846,70274,0.007640706,bedroom-s,19167232,1155310,230718,0.011483178,pleated,1505280,222980,19385,0.01134372
568,part,screen,0.069089366,purple-c,10857154,3598703,312040,0.022061937,tvmonitor,1019561,1598827,91927,0.036385679,screen,677188,547394,79138,0.069089366,glass,2246777,477358,20820,0.007701655,movie_theater-indoor-s,238336,614350,52517,0.065632385,smeared,1869056,1303841,100339,0.032656503
569,object,car,0.036458054,black-c,139916835,2698434,588835,0.004145954,car,5354795,1804624,251837,0.036458054,head,4946761,1094585,95347,0.016035489,paper,471596,555842,6991,0.006850919,street-s,28111104,848205,424167,0.014864724,braided,1568000,92029,7048,0.004263812
570,scene,planetarium-outdoor-s,0.038666456,blue-c,61494563,3676925,393564,0.006075588,boat,1245134,2262215,72275,0.021040304,body,1291612,493429,25227,0.014335038,metal,3462561,563417,55642,0.014014431,planetarium-outdoor-s,200704,1285206,55316,0.038666456,,24924928,333853,208098,0.008307079
571,scene,mountain_snowy-s,0.236395599,blue-c,61494563,3751228,976737,0.015197625,mountain,5469345,2925831,1358942,0.19313485,arm,2299112,400998,15654,0.005831349,fabric,8548746,316847,97506,0.011120556,mountain_snowy-s,1793792,1910537,708258,0.236395599,potholed,1580544,455016,53023,0.026745024
572,texture,freckled,0.11016173,pink-c,18491188,3546734,216910,0.009940419,bedclothes,1008092,1485195,81376,0.033739222,arm,2299112,1047357,68833,0.021000807,fabric,8548746,795766,221445,0.024273087,nursery-s,827904,367062,17899,0.015206441,freckled,1555456,570688,210978,0.11016173
573,object,floor,0.037771909,brown-c,182265724,3485946,1010833,0.005471627,floor,20378155,1618063,800599,0.037771909,corner pocket,10471,265594,1516,0.005521783,carpet,4405463,919130,113037,0.021689683,poolroom-home-s,1317120,1143947,52400,0.021754771,,24924928,176369,153258,0.006143088
574,object,skyscraper,0.040359136,blue-c,61494563,3547127,456201,0.007063522,skyscraper,1270392,1793191,118847,0.040359136,roof,443437,355514,23890,0.03082338,laminate,229184,596118,8585,0.010511597,skyscraper-s,4402944,1240291,210581,0.038762086,chequered,1530368,681844,52407,0.024264691
575,texture,fibrous,0.147713978,yellow-c,34166024,3642637,337814,0.009015382,cat,4163987,2186608,166342,0.026897671,torso,7669375,1152462,196380,0.022767489,food,1104928,510683,20733,0.01299974,hayfield-s,200704,828459,60286,0.062222553,fibrous,1831424,780905,336214,0.147713978
576,texture,smeared,0.032503824,purple-c,10857154,3408558,230165,0.01639872,person,14523849,2051900,222270,0.013591603,arm,2299112,581320,23597,0.00825984,wallpaper,479323,439410,13219,0.014598339,castle-s,865536,996617,31724,0.017331456,smeared,1869056,702942,80968,0.032503824
577,object,water,0.128236462,blue-c,61494563,3740033,771093,0.011961699,water,5662399,3353316,1024735,0.128236462,muzzle,666221,596750,9563,0.007629599,fur,103280,118001,2515,0.011496302,bridge-s,639744,1326012,100003,0.053599271,,24924928,368832,347588,0.013933521
578,object,horse,0.096194496,black-c,139916835,3642035,818318,0.005732905,horse,1230680,2141724,295939,0.096194496,muzzle,666221,1679763,94685,0.042057941,metal,3462561,763783,67590,0.016252464,firing_range-outdoor-s,137984,319944,9357,0.020859574,studded,1593088,212441,29976,0.016882628
579,object,cat,0.039300517,green-c,63326720,3627970,434527,0.00653226,cat,4163987,2834248,264634,0.039300517,leg,2786636,2106938,154279,0.032553154,fur,103280,566984,15930,0.024345365,pasture-s,852992,637499,42887,0.029626196,smeared,1869056,161532,9896,0.004897332
580,scene,bathroom-s,0.031031121,grey-c,159331282,3461319,1145442,0.007086063,bathtub,583451,1384436,51142,0.026681692,torso,7669375,648709,81065,0.009841546,metal,3462561,872114,43314,0.010093301,bathroom-s,9257472,875108,304962,0.031031121,gauzy,1630720,104101,5484,0.003171158
